transaction_id,transaction_timestamp,store_id,product_id,quantity,unit_price,discount,currency,total_amount
TXN810805,2024-08-30 14:21:00,ST021,PRD2084,0,247,,USD,0
TXN810806,2024-07-30 05:52:00,ST014,PRD2028,3,389,,USD,1167
TXN810807,2024-07-04 00:35:00,ST013,PRD2106,3,1235,0.0,USD,3705
TXN810808,2024-05-17 04:57:00,ST025,PRD2137,4,752,10.0,USD,2998
TXN810809,2024-03-26 01:53:00,ST060,PRD2142,0,724,50.0,USD,-50
TXN810810,2024-03-10 14:51:00,ST061,PRD2017,0,1830,,USD,0
TXN810811,2024-05-22 01:08:00,ST026,PRD2004,1,1429,,USD,1429
TXN810812,2024-02-26 22:15:00,ST038,PRD2052,0,437,50.0,USD,-50
TXN810813,2024-01-01 16:21:00,ST002,PRD2193,2,469,20.0,USD,918
TXN810814,2024-02-24 17:15:00,ST020,PRD2107,3,1656,10.0,USD,4958
TXN810815,2024-03-18 20:44:00,ST054,PRD2165,0,1099,50.0,USD,-50
TXN810816,2024-06-01 01:37:00,ST064,PRD2020,3,971,,USD,2913
TXN810817,2024-07-10 14:47:00,ST034,PRD2101,1,578,50.0,USD,528
TXN810818,2024-08-30 05:52:00,ST080,PRD2132,1,379,20.0,USD,359
TXN810819,2024-03-13 10:02:00,ST050,PRD2104,4,1160,10.0,USD,4630
TXN810820,2024-06-04 11:24:00,ST026,PRD2078,0,1649,50.0,USD,-50
TXN810821,2024-06-01 07:04:00,ST023,PRD2093,2,1379,10.0,USD,2748
TXN810822,2024-03-17 11:37:00,ST065,PRD2132,1,1053,0.0,USD,1053
TXN810823,2024-04-13 04:39:00,ST019,PRD2045,0,359,0.0,USD,0
TXN810824,2024-03-14 09:28:00,ST066,PRD2167,4,247,10.0,USD,978
TXN810825,2024-04-11 22:56:00,ST057,PRD2009,4,383,10.0,USD,1522
TXN810826,2024-07-02 15:43:00,ST051,PRD2033,3,1348,20.0,USD,4024
TXN810827,2024-08-30 13:37:00,ST035,PRD2106,3,290,50.0,USD,820
TXN810828,2024-05-23 00:49:00,ST046,PRD2035,4,1644,20.0,USD,6556
TXN810829,2024-04-14 11:56:00,ST019,PRD2140,2,1853,0.0,USD,3706
TXN810830,2024-05-25 22:38:00,ST010,PRD2199,2,217,50.0,USD,384
TXN810831,2024-06-26 07:47:00,ST055,PRD2065,4,102,50.0,USD,358
TXN810832,2024-04-15 16:29:00,ST016,PRD2021,0,1080,10.0,USD,-10
TXN810833,2024-06-04 16:34:00,ST032,PRD2014,3,1048,,USD,3144
TXN810834,2024-03-30 23:56:00,ST066,PRD2188,1,102,20.0,USD,82
TXN810835,2024-08-23 09:00:00,ST039,PRD2199,0,1414,10.0,USD,-10
TXN810836,2024-07-13 16:34:00,ST052,PRD2141,1,1879,,USD,1879
TXN810837,2024-02-25 18:59:00,ST039,PRD2111,-1,376,50.0,USD,-426
TXN810838,2024-02-25 13:54:00,ST034,PRD2180,1,1241,10.0,USD,1231
TXN810839,2024-04-29 04:46:00,ST016,PRD2092,4,1370,,USD,5480
TXN810840,2024-08-11 01:51:00,ST051,PRD2175,2,877,,USD,1754
TXN810841,2024-07-25 07:16:00,ST029,PRD2109,0,382,0.0,USD,0
TXN810842,2024-05-08 20:14:00,ST063,PRD2122,0,1046,20.0,USD,-20
TXN810843,2024-07-31 05:08:00,ST016,PRD2052,-1,120,0.0,USD,-120
TXN810844,2024-05-29 09:08:00,ST066,PRD2114,-1,968,0.0,USD,-968
TXN810845,2024-06-10 19:22:00,ST038,PRD2196,3,1681,50.0,USD,4993
TXN810846,2024-04-11 05:28:00,ST073,PRD2055,1,1947,,USD,1947
TXN810847,2024-04-20 12:02:00,ST068,PRD2025,1,223,10.0,USD,213
TXN810848,2024-08-06 07:02:00,ST001,PRD2113,1,990,,USD,990
TXN810849,2024-01-07 23:28:00,ST007,PRD2001,2,1843,,USD,3686
TXN810850,2024-04-13 09:07:00,ST040,PRD2008,1,1756,,USD,1756
TXN810851,2024-08-19 15:24:00,ST016,PRD2174,0,1329,50.0,USD,-50
TXN810852,2024-04-02 05:05:00,ST011,PRD2180,-1,786,50.0,USD,-836
TXN810853,2024-07-07 19:38:00,ST061,PRD2052,0,1036,50.0,USD,-50
TXN810854,2024-04-28 11:55:00,ST017,PRD2040,1,897,10.0,USD,887
TXN810855,2024-07-27 13:51:00,ST031,PRD2000,1,1413,0.0,USD,1413
TXN810856,2024-05-14 15:46:00,ST078,PRD2066,1,958,,USD,958
TXN810857,2024-08-20 01:47:00,ST004,PRD2112,3,1363,10.0,USD,4079
TXN810858,2024-01-06 22:15:00,ST006,PRD2100,1,636,,USD,636
TXN810859,2024-03-25 17:56:00,ST070,PRD2004,4,535,10.0,USD,2130
TXN810860,2024-03-20 21:17:00,ST030,PRD2050,0,1906,20.0,USD,-20
TXN810861,2024-05-14 15:55:00,ST066,PRD2110,1,1075,20.0,USD,1055
TXN810862,2024-03-24 19:34:00,ST060,PRD2057,0,1598,,USD,0
TXN810863,2024-04-03 15:46:00,ST039,PRD2074,4,1080,20.0,USD,4300
TXN810864,2024-06-20 09:34:00,ST017,PRD2003,0,517,50.0,USD,-50
TXN810865,2024-05-27 09:07:00,ST057,PRD2067,0,809,50.0,USD,-50
TXN810866,2024-04-12 14:47:00,ST016,PRD2032,3,455,20.0,USD,1345
TXN810867,2024-01-11 22:35:00,ST056,PRD2119,3,200,10.0,USD,590
TXN810868,2024-05-12 06:34:00,ST053,PRD2062,1,236,,USD,236
TXN810869,2024-06-19 00:04:00,ST039,PRD2005,2,1393,0.0,USD,2786
TXN810870,2024-08-18 16:38:00,ST019,PRD2071,4,754,,USD,3016
TXN810871,2024-01-11 02:27:00,ST044,PRD2067,3,1669,,USD,5007
TXN810872,2024-07-23 12:22:00,ST061,PRD2139,0,197,10.0,USD,-10
TXN810873,2024-02-12 05:28:00,ST010,PRD2051,1,718,10.0,USD,708
TXN810874,2024-08-25 07:33:00,ST057,PRD2176,2,1030,0.0,USD,2060
TXN810875,2024-05-12 14:08:00,ST035,PRD2001,3,1101,0.0,USD,3303
TXN810876,2024-05-17 20:22:00,ST057,PRD2174,0,1943,,USD,0
TXN810877,2024-01-31 06:23:00,ST020,PRD2011,-1,309,0.0,USD,-309
TXN810878,2024-02-08 22:37:00,ST068,PRD2184,1,1456,0.0,USD,1456
TXN810879,2024-07-25 19:18:00,ST080,PRD2018,1,1351,10.0,USD,1341
TXN810880,2024-06-18 13:39:00,ST003,PRD2174,1,1878,0.0,USD,1878
TXN810881,2024-06-05 14:39:00,ST037,PRD2167,0,383,50.0,USD,-50
TXN810882,2024-07-30 04:33:00,ST009,PRD2095,1,323,20.0,USD,303
TXN810883,2024-08-10 10:56:00,ST042,PRD2127,-1,917,10.0,USD,-927
TXN810884,2024-07-28 00:28:00,ST025,PRD2176,1,295,20.0,USD,275
TXN810885,2024-08-04 13:36:00,ST025,PRD2101,0,641,10.0,USD,-10
TXN810886,2024-01-07 20:03:00,ST008,PRD2044,1,1919,,USD,1919
TXN810887,2024-04-30 16:15:00,ST076,PRD2146,2,1250,10.0,USD,2490
TXN810888,2024-05-29 12:48:00,ST020,PRD2177,4,1826,,USD,7304
TXN810889,2024-01-10 14:44:00,ST066,PRD2088,1,1807,50.0,USD,1757
TXN810890,2024-01-22 10:04:00,ST003,PRD2179,1,820,,USD,820
TXN810891,2024-06-22 12:56:00,ST055,PRD2076,-1,1507,20.0,USD,-1527
TXN810892,2024-01-06 04:44:00,ST053,PRD2113,3,1390,20.0,USD,4150
TXN810893,2024-04-18 14:23:00,ST023,PRD2084,3,396,10.0,USD,1178
TXN810894,2024-05-07 09:08:00,ST002,PRD2182,1,1816,20.0,USD,1796
TXN810895,2024-08-18 00:59:00,ST074,PRD2054,3,979,,USD,2937
TXN810896,2024-07-18 01:10:00,ST066,PRD2063,1,1727,50.0,USD,1677
TXN810897,2024-04-02 07:28:00,ST072,PRD2027,2,769,0.0,USD,1538
TXN810898,2024-05-09 00:20:00,ST069,PRD2088,1,805,20.0,USD,785
TXN810899,2024-05-30 19:46:00,ST053,PRD2090,1,862,10.0,USD,852
TXN810900,2024-03-13 22:59:00,ST003,PRD2175,3,858,,USD,2574
TXN810901,2024-06-22 14:15:00,ST031,PRD2117,3,759,20.0,USD,2257
TXN810902,2024-05-18 15:30:00,ST068,PRD2199,-1,1866,0.0,USD,-1866
TXN810903,2024-06-17 08:53:00,ST002,PRD2182,1,1338,50.0,USD,1288
TXN810904,2024-07-06 11:39:00,ST065,PRD2116,4,1055,,USD,4220
TXN810905,2024-03-02 06:08:00,ST012,PRD2090,1,1497,50.0,USD,1447
TXN810906,2024-01-13 09:45:00,ST044,PRD2017,2,646,10.0,USD,1282
TXN810907,2024-04-06 14:26:00,ST071,PRD2166,1,594,20.0,USD,574
TXN810908,2024-02-26 17:38:00,ST022,PRD2079,0,1636,10.0,USD,-10
TXN810909,2024-04-28 00:13:00,ST026,PRD2113,1,1902,50.0,USD,1852
TXN810910,2024-06-19 04:21:00,ST064,PRD2102,3,241,10.0,USD,713
TXN810911,2024-07-28 00:14:00,ST041,PRD2050,2,1753,10.0,USD,3496
TXN810912,2024-03-13 19:34:00,ST009,PRD2033,4,811,50.0,USD,3194
TXN810913,2024-01-01 16:03:00,ST080,PRD2191,2,1615,20.0,USD,3210
TXN810914,2024-01-05 13:59:00,ST067,PRD2175,-1,1548,,USD,-1548
TXN810915,2024-08-21 12:36:00,ST059,PRD2058,1,1844,20.0,USD,1824
TXN810916,2024-03-29 07:51:00,ST029,PRD2022,-1,807,,USD,-807
TXN810917,2024-01-30 22:37:00,ST068,PRD2063,-1,1814,,USD,-1814
TXN810918,2024-02-05 06:58:00,ST017,PRD2106,1,454,20.0,USD,434
TXN810919,2024-07-30 14:27:00,ST020,PRD2113,0,822,,USD,0
TXN810920,2024-01-17 11:42:00,ST047,PRD2178,0,1508,50.0,USD,-50
TXN810921,2024-01-29 22:03:00,ST002,PRD2077,1,499,0.0,USD,499
TXN810922,2024-05-21 11:01:00,ST009,PRD2011,0,1935,20.0,USD,-20
TXN810923,2024-07-09 14:18:00,ST009,PRD2043,-1,1567,50.0,USD,-1617
TXN810924,2024-04-09 08:13:00,ST048,PRD2176,3,511,10.0,USD,1523
TXN810925,2024-01-05 20:49:00,ST071,PRD2054,2,1112,10.0,USD,2214
TXN810926,2024-06-12 07:03:00,ST009,PRD2103,3,1379,10.0,USD,4127
TXN810927,2024-08-03 00:55:00,ST059,PRD2108,2,391,50.0,USD,732
TXN810928,2024-04-04 22:18:00,ST069,PRD2052,0,1254,10.0,USD,-10
TXN810929,2024-01-28 07:24:00,ST074,PRD2111,-1,989,0.0,USD,-989
TXN810930,2024-02-11 04:41:00,ST024,PRD2178,4,1149,,USD,4596
TXN810931,2024-07-04 19:53:00,ST009,PRD2150,3,927,20.0,USD,2761
TXN810932,2024-04-17 08:44:00,ST032,PRD2023,2,1981,10.0,USD,3952
TXN810933,2024-05-18 11:16:00,ST058,PRD2118,3,1553,50.0,USD,4609
TXN810934,2024-03-14 10:04:00,ST067,PRD2158,-1,1870,20.0,USD,-1890
TXN810935,2024-08-10 20:32:00,ST031,PRD2053,3,573,,USD,1719
TXN810936,2024-03-18 17:00:00,ST013,PRD2092,1,1137,0.0,USD,1137
TXN810937,2024-08-20 12:30:00,ST007,PRD2165,-1,881,0.0,USD,-881
TXN810938,2024-08-06 01:29:00,ST004,PRD2122,3,1580,20.0,USD,4720
TXN810939,2024-07-22 12:14:00,ST057,PRD2056,0,1630,10.0,USD,-10
TXN810940,2024-05-07 20:16:00,ST050,PRD2058,1,1840,0.0,USD,1840
TXN810941,2024-04-18 11:19:00,ST069,PRD2031,-1,782,10.0,USD,-792
TXN810942,2024-06-08 21:14:00,ST006,PRD2066,-1,1182,10.0,USD,-1192
TXN810943,2024-07-30 21:51:00,ST019,PRD2192,1,943,0.0,USD,943
TXN810944,2024-08-26 12:11:00,ST053,PRD2124,-1,1631,0.0,USD,-1631
TXN810945,2024-08-29 18:32:00,ST065,PRD2113,-1,224,10.0,USD,-234
TXN810946,2024-07-30 14:13:00,ST026,PRD2001,1,1310,50.0,USD,1260
TXN810947,2024-07-12 07:59:00,ST016,PRD2075,2,1975,10.0,USD,3940
TXN810948,2024-03-08 19:48:00,ST014,PRD2160,1,177,,USD,177
TXN810949,2024-08-19 11:38:00,ST035,PRD2196,1,1607,,USD,1607
TXN810950,2024-07-21 05:27:00,ST070,PRD2092,2,387,,USD,774
TXN810951,2024-04-06 10:42:00,ST050,PRD2044,1,321,20.0,USD,301
TXN810952,2024-04-06 02:18:00,ST059,PRD2102,1,1207,20.0,USD,1187
TXN810953,2024-03-03 12:25:00,ST015,PRD2027,4,1154,0.0,USD,4616
TXN810954,2024-06-25 16:28:00,ST067,PRD2117,0,847,20.0,USD,-20
TXN810955,2024-02-06 06:57:00,ST076,PRD2037,3,1768,50.0,USD,5254
TXN810956,2024-04-25 08:51:00,ST052,PRD2155,1,1746,,USD,1746
TXN810957,2024-04-20 01:14:00,ST054,PRD2024,1,1293,0.0,USD,1293
TXN810958,2024-03-13 17:15:00,ST003,PRD2094,0,890,50.0,USD,-50
TXN810959,2024-03-24 23:26:00,ST025,PRD2066,1,732,0.0,USD,732
TXN810960,2024-08-15 13:41:00,ST049,PRD2026,3,944,10.0,USD,2822
TXN810961,2024-01-26 20:32:00,ST025,PRD2012,4,584,0.0,USD,2336
TXN810962,2024-07-01 16:20:00,ST064,PRD2158,1,136,0.0,USD,136
TXN810963,2024-02-21 21:25:00,ST026,PRD2147,-1,568,10.0,USD,-578
TXN810964,2024-08-24 21:16:00,ST011,PRD2187,-1,1324,,USD,-1324
TXN810965,2024-06-08 05:23:00,ST013,PRD2013,-1,1053,20.0,USD,-1073
TXN810966,2024-01-10 08:21:00,ST036,PRD2018,3,997,,USD,2991
TXN810967,2024-08-26 06:04:00,ST079,PRD2074,3,1366,10.0,USD,4088
TXN810968,2024-07-29 17:04:00,ST065,PRD2165,0,1794,20.0,USD,-20
TXN810969,2024-01-25 05:18:00,ST063,PRD2155,-1,128,0.0,USD,-128
TXN810970,2024-03-22 12:14:00,ST009,PRD2136,3,268,10.0,USD,794
TXN810971,2024-03-31 13:16:00,ST032,PRD2197,1,704,0.0,USD,704
TXN810972,2024-05-13 18:35:00,ST001,PRD2020,-1,1048,10.0,USD,-1058
TXN810973,2024-04-19 18:00:00,ST013,PRD2130,1,872,,USD,872
TXN810974,2024-01-11 14:35:00,ST044,PRD2131,0,1100,10.0,USD,-10
TXN810975,2024-08-25 00:17:00,ST012,PRD2067,0,1587,,USD,0
TXN810976,2024-06-02 23:25:00,ST023,PRD2039,1,963,,USD,963
TXN810977,2024-02-03 21:35:00,ST037,PRD2014,2,654,50.0,USD,1258
TXN810978,2024-07-11 00:56:00,ST015,PRD2182,2,1570,20.0,USD,3120
TXN810979,2024-06-12 16:55:00,ST056,PRD2082,3,837,,USD,2511
TXN810980,2024-07-27 07:33:00,ST017,PRD2077,4,1506,10.0,USD,6014
TXN810981,2024-05-28 06:41:00,ST037,PRD2110,3,181,20.0,USD,523
TXN810982,2024-08-06 16:34:00,ST064,PRD2115,1,1769,,USD,1769
TXN810983,2024-02-27 22:09:00,ST079,PRD2087,4,1844,10.0,USD,7366
TXN810984,2024-05-29 13:50:00,ST041,PRD2013,3,1471,0.0,USD,4413
TXN810985,2024-06-24 03:13:00,ST024,PRD2049,2,659,10.0,USD,1308
TXN810986,2024-03-01 16:48:00,ST002,PRD2131,1,623,10.0,USD,613
TXN810987,2024-01-29 10:19:00,ST005,PRD2128,4,169,20.0,USD,656
TXN810988,2024-08-27 19:51:00,ST031,PRD2123,0,1661,0.0,USD,0
TXN810989,2024-04-27 19:13:00,ST035,PRD2155,1,912,50.0,USD,862
TXN810990,2024-03-28 20:58:00,ST050,PRD2125,-1,1696,0.0,USD,-1696
TXN810991,2024-04-02 11:53:00,ST024,PRD2168,1,479,0.0,USD,479
TXN810992,2024-03-13 17:55:00,ST011,PRD2149,3,149,,USD,447
TXN810993,2024-03-14 12:30:00,ST065,PRD2024,-1,262,50.0,USD,-312
TXN810994,2024-05-18 04:24:00,ST065,PRD2125,0,1352,20.0,USD,-20
TXN810995,2024-07-01 03:19:00,ST021,PRD2032,0,1947,50.0,USD,-50
TXN810996,2024-05-01 13:15:00,ST041,PRD2077,-1,1657,,USD,-1657
TXN810997,2024-06-20 11:49:00,ST030,PRD2081,2,1702,0.0,USD,3404
TXN810998,2024-05-21 03:58:00,ST008,PRD2132,1,1179,0.0,USD,1179
TXN810999,2024-08-18 13:40:00,ST062,PRD2094,3,163,50.0,USD,439
TXN811000,2024-02-13 02:04:00,ST062,PRD2144,2,1988,,USD,3976
TXN811001,2024-01-02 06:35:00,ST079,PRD2144,0,212,,USD,0
TXN811002,2024-01-22 22:30:00,ST071,PRD2099,2,1135,50.0,USD,2220
TXN811003,2024-03-17 03:14:00,ST017,PRD2078,4,1685,,USD,6740
TXN811004,2024-02-15 18:55:00,ST064,PRD2138,0,330,,USD,0
TXN811005,2024-01-05 13:55:00,ST040,PRD2041,1,1121,,USD,1121
TXN811006,2024-06-23 23:26:00,ST022,PRD2002,1,1979,20.0,USD,1959
TXN811007,2024-01-08 20:54:00,ST011,PRD2137,1,129,,USD,129
TXN811008,2024-08-08 20:13:00,ST013,PRD2033,0,1460,0.0,USD,0
TXN811009,2024-04-15 02:35:00,ST046,PRD2000,1,315,10.0,USD,305
TXN811010,2024-05-25 18:39:00,ST034,PRD2040,4,267,50.0,USD,1018
TXN811011,2024-01-03 00:46:00,ST052,PRD2171,4,1513,20.0,USD,6032
TXN811012,2024-05-12 19:41:00,ST031,PRD2077,2,788,50.0,USD,1526
TXN811013,2024-04-07 01:24:00,ST047,PRD2144,3,1917,50.0,USD,5701
TXN811014,2024-06-21 16:12:00,ST013,PRD2072,4,839,0.0,USD,3356
TXN811015,2024-03-24 10:55:00,ST032,PRD2108,0,1256,10.0,USD,-10
TXN811016,2024-07-12 07:10:00,ST019,PRD2179,1,1907,50.0,USD,1857
TXN811017,2024-04-23 15:01:00,ST056,PRD2108,3,1916,50.0,USD,5698
TXN811018,2024-01-17 15:41:00,ST058,PRD2145,0,553,50.0,USD,-50
TXN811019,2024-06-24 21:57:00,ST017,PRD2175,1,1409,0.0,USD,1409
TXN811020,2024-01-09 11:39:00,ST014,PRD2000,3,467,,USD,1401
TXN811021,2024-07-23 21:35:00,ST008,PRD2071,4,1071,,USD,4284
TXN811022,2024-06-06 11:18:00,ST011,PRD2017,1,1051,0.0,USD,1051
TXN811023,2024-06-22 16:53:00,ST053,PRD2031,-1,1483,0.0,USD,-1483
TXN811024,2024-04-30 15:32:00,ST075,PRD2179,3,1766,,USD,5298
TXN811025,2024-07-27 09:16:00,ST023,PRD2007,1,1068,10.0,USD,1058
TXN811026,2024-03-29 17:51:00,ST029,PRD2199,0,1905,10.0,USD,-10
TXN811027,2024-02-16 18:53:00,ST003,PRD2154,4,1019,,USD,4076
TXN811028,2024-02-04 03:15:00,ST031,PRD2098,1,371,10.0,USD,361
TXN811029,2024-02-23 05:34:00,ST053,PRD2072,4,1730,0.0,USD,6920
TXN811030,2024-03-21 10:55:00,ST074,PRD2087,3,1048,,USD,3144
TXN811031,2024-03-29 12:40:00,ST074,PRD2182,3,700,0.0,USD,2100
TXN811032,2024-01-03 04:15:00,ST054,PRD2024,1,911,,USD,911
TXN811033,2024-07-04 04:37:00,ST034,PRD2192,3,1362,20.0,USD,4066
TXN811034,2024-05-09 02:37:00,ST022,PRD2026,3,982,0.0,USD,2946
TXN811035,2024-03-30 01:51:00,ST068,PRD2101,2,523,20.0,USD,1026
TXN811036,2024-03-20 08:31:00,ST063,PRD2196,1,1240,10.0,USD,1230
TXN811037,2024-05-10 01:38:00,ST042,PRD2030,-1,144,50.0,USD,-194
TXN811038,2024-04-19 11:03:00,ST027,PRD2047,0,1581,,USD,0
TXN811039,2024-02-08 11:14:00,ST059,PRD2023,4,1414,20.0,USD,5636
TXN811040,2024-04-12 05:29:00,ST060,PRD2059,-1,954,50.0,USD,-1004
TXN811041,2024-03-19 18:33:00,ST044,PRD2058,1,1776,0.0,USD,1776
TXN811042,2024-03-30 22:47:00,ST068,PRD2157,4,290,,USD,1160
TXN811043,2024-04-02 00:42:00,ST032,PRD2010,0,821,10.0,USD,-10
TXN811044,2024-07-27 11:18:00,ST063,PRD2031,2,784,10.0,USD,1558
TXN811045,2024-02-13 23:00:00,ST076,PRD2167,1,1904,20.0,USD,1884
TXN811046,2024-07-27 13:56:00,ST058,PRD2122,2,857,20.0,USD,1694
TXN811047,2024-03-27 02:20:00,ST042,PRD2046,2,1855,,USD,3710
TXN811048,2024-07-11 12:08:00,ST041,PRD2004,-1,911,20.0,USD,-931
TXN811049,2024-08-19 22:43:00,ST078,PRD2042,-1,220,10.0,USD,-230
TXN811050,2024-04-04 14:48:00,ST077,PRD2112,-1,843,50.0,USD,-893
TXN811051,2024-08-19 22:57:00,ST031,PRD2128,3,860,20.0,USD,2560
TXN811052,2024-08-29 03:20:00,ST070,PRD2035,1,1550,0.0,USD,1550
TXN811053,2024-06-10 02:19:00,ST052,PRD2007,2,117,10.0,USD,224
TXN811054,2024-05-04 14:50:00,ST003,PRD2161,3,1423,20.0,USD,4249
TXN811055,2024-07-13 01:28:00,ST001,PRD2148,4,492,50.0,USD,1918
TXN811056,2024-07-19 09:17:00,ST064,PRD2132,2,1393,20.0,USD,2766
TXN811057,2024-03-05 07:47:00,ST052,PRD2120,2,1998,20.0,USD,3976
TXN811058,2024-03-21 08:42:00,ST003,PRD2115,1,155,10.0,USD,145
TXN811059,2024-02-17 08:03:00,ST013,PRD2029,2,192,50.0,USD,334
TXN811060,2024-07-27 09:44:00,ST006,PRD2128,4,845,10.0,USD,3370
TXN811061,2024-04-25 00:39:00,ST074,PRD2004,1,647,10.0,USD,637
TXN811062,2024-02-12 17:53:00,ST054,PRD2169,-1,1181,10.0,USD,-1191
TXN811063,2024-05-11 10:44:00,ST071,PRD2154,4,1905,,USD,7620
TXN811064,2024-03-29 23:29:00,ST028,PRD2133,4,1922,20.0,USD,7668
TXN811065,2024-05-13 20:59:00,ST054,PRD2138,2,588,20.0,USD,1156
TXN811066,2024-08-28 01:23:00,ST042,PRD2090,4,1660,0.0,USD,6640
TXN811067,2024-08-05 00:07:00,ST044,PRD2187,4,929,20.0,USD,3696
TXN811068,2024-07-30 10:17:00,ST061,PRD2073,3,416,50.0,USD,1198
TXN811069,2024-01-16 11:21:00,ST078,PRD2018,1,1038,0.0,USD,1038
TXN811070,2024-04-25 04:43:00,ST065,PRD2026,1,491,0.0,USD,491
TXN811071,2024-06-27 17:20:00,ST011,PRD2164,3,1272,0.0,USD,3816
TXN811072,2024-07-09 21:21:00,ST020,PRD2017,-1,734,20.0,USD,-754
TXN811073,2024-04-21 19:11:00,ST041,PRD2136,4,1830,50.0,USD,7270
TXN811074,2024-08-09 14:02:00,ST065,PRD2030,3,1353,50.0,USD,4009
TXN811075,2024-02-10 05:38:00,ST045,PRD2079,1,894,0.0,USD,894
TXN811076,2024-08-04 23:17:00,ST049,PRD2008,4,1951,20.0,USD,7784
TXN811077,2024-06-15 02:28:00,ST069,PRD2031,1,495,0.0,USD,495
TXN811078,2024-01-02 03:19:00,ST072,PRD2011,2,312,50.0,USD,574
TXN811079,2024-04-11 17:28:00,ST077,PRD2132,1,956,50.0,USD,906
TXN811080,2024-01-06 22:42:00,ST025,PRD2111,-1,983,10.0,USD,-993
TXN811081,2024-05-17 03:59:00,ST017,PRD2134,-1,1147,,USD,-1147
TXN811082,2024-02-24 19:59:00,ST061,PRD2014,4,739,50.0,USD,2906
TXN811083,2024-02-16 21:41:00,ST051,PRD2014,2,1339,50.0,USD,2628
TXN811084,2024-06-11 20:39:00,ST039,PRD2062,3,366,20.0,USD,1078
TXN811085,2024-03-26 14:21:00,ST078,PRD2108,1,273,,USD,273
TXN811086,2024-08-01 01:29:00,ST001,PRD2175,0,281,0.0,USD,0
TXN811087,2024-01-24 00:35:00,ST017,PRD2043,0,757,10.0,USD,-10
TXN811088,2024-04-27 15:41:00,ST062,PRD2074,0,1654,20.0,USD,-20
TXN811089,2024-06-08 21:57:00,ST023,PRD2085,1,1718,50.0,USD,1668
TXN811090,2024-05-12 20:24:00,ST032,PRD2041,2,207,50.0,USD,364
TXN811091,2024-05-20 06:58:00,ST008,PRD2098,1,376,,USD,376
TXN811092,2024-01-28 07:54:00,ST056,PRD2157,-1,136,50.0,USD,-186
TXN811093,2024-04-04 17:43:00,ST005,PRD2199,4,1455,10.0,USD,5810
TXN811094,2024-05-19 11:34:00,ST079,PRD2075,1,2000,50.0,USD,1950
TXN811095,2024-01-22 07:13:00,ST032,PRD2161,1,1545,,USD,1545
TXN811096,2024-05-18 00:45:00,ST052,PRD2179,-1,282,,USD,-282
TXN811097,2024-04-13 04:07:00,ST075,PRD2129,4,1461,0.0,USD,5844
TXN811098,2024-01-24 12:47:00,ST035,PRD2118,4,1185,20.0,USD,4720
TXN811099,2024-01-07 12:46:00,ST011,PRD2076,1,808,50.0,USD,758
TXN811100,2024-08-26 01:03:00,ST034,PRD2139,2,1964,20.0,USD,3908
TXN811101,2024-01-05 09:58:00,ST062,PRD2035,-1,1197,0.0,USD,-1197
TXN811102,2024-07-15 00:24:00,ST046,PRD2052,-1,998,10.0,USD,-1008
TXN811103,2024-05-30 13:55:00,ST078,PRD2074,4,1040,10.0,USD,4150
TXN811104,2024-04-08 14:35:00,ST007,PRD2126,4,1714,10.0,USD,6846
TXN811105,2024-04-25 17:08:00,ST053,PRD2045,0,986,,USD,0
TXN811106,2024-02-07 20:15:00,ST071,PRD2119,1,1541,50.0,USD,1491
TXN811107,2024-01-07 08:27:00,ST056,PRD2163,1,910,0.0,USD,910
TXN811108,2024-06-27 23:09:00,ST061,PRD2126,1,360,10.0,USD,350
TXN811109,2024-05-22 22:17:00,ST029,PRD2057,3,1891,,USD,5673
TXN811110,2024-05-07 10:00:00,ST077,PRD2183,1,1536,20.0,USD,1516
TXN811111,2024-08-10 10:16:00,ST079,PRD2107,1,1433,20.0,USD,1413
TXN811112,2024-08-14 04:59:00,ST044,PRD2123,-1,1995,10.0,USD,-2005
TXN811113,2024-01-22 06:53:00,ST004,PRD2032,0,759,10.0,USD,-10
TXN811114,2024-05-04 05:02:00,ST064,PRD2173,1,1729,20.0,USD,1709
TXN811115,2024-03-30 05:08:00,ST073,PRD2154,0,1193,20.0,USD,-20
TXN811116,2024-04-09 00:12:00,ST071,PRD2107,1,148,,USD,148
TXN811117,2024-07-15 12:34:00,ST059,PRD2006,4,1152,20.0,USD,4588
TXN811118,2024-03-03 08:53:00,ST047,PRD2011,3,646,50.0,USD,1888
TXN811119,2024-06-28 22:16:00,ST016,PRD2119,3,766,50.0,USD,2248
TXN811120,2024-08-15 19:18:00,ST015,PRD2181,3,995,10.0,USD,2975
TXN811121,2024-07-21 08:24:00,ST040,PRD2183,2,1388,0.0,USD,2776
TXN811122,2024-02-22 18:27:00,ST062,PRD2159,0,474,10.0,USD,-10
TXN811123,2024-01-27 14:41:00,ST056,PRD2133,3,1259,50.0,USD,3727
TXN811124,2024-02-23 11:36:00,ST056,PRD2105,1,117,10.0,USD,107
TXN811125,2024-03-03 07:56:00,ST054,PRD2177,1,1890,10.0,USD,1880
TXN811126,2024-01-09 05:39:00,ST051,PRD2165,1,1730,10.0,USD,1720
TXN811127,2024-07-25 12:26:00,ST078,PRD2114,2,796,10.0,USD,1582
TXN811128,2024-08-17 05:39:00,ST065,PRD2178,2,816,0.0,USD,1632
TXN811129,2024-07-02 22:13:00,ST005,PRD2043,0,215,10.0,USD,-10
